date,sales,promotion,day_of_week,month,year,sales_lag_1,sales_lag_7,sales_lag_14,sales_lag_28
2015-11-20,665741.204,0.1397985980750562,4,11,2015,560457.265,626697.025,671271.788,639040.606
2015-11-21,863742.732,0.04042939952633952,5,11,2015,665741.204,867602.333,929728.344,859952.711
2015-11-22,1015904.285,0.05423295266443334,6,11,2015,863742.732,1056161.462,1077374.426,1018790.142
2015-11-23,696701.655,0.044146987134686795,0,11,2015,1015904.285,716513.709,683672.902,649916.352
2015-11-24,612730.2009999999,0.09103792159903672,1,11,2015,696701.655,619125.988,623563.179,587184.579
2015-11-25,658995.83,0.2520202138456627,2,11,2015,612730.2009999999,683994.187,689789.591,599518.122
2015-11-26,530365.743,0.04102926760863587,3,11,2015,658995.83,560457.265,506943.664,511881.069
2015-11-27,645090.036,0.14164019268776926,4,11,2015,530365.743,665741.204,626697.025,636080.891
2015-11-28,850605.004,0.03980353024116468,5,11,2015,645090.036,863742.732,867602.333,915996.852
2015-11-29,1070631.454,0.05232021513165818,6,11,2015,850605.004,1015904.285,1056161.462,819260.388
2015-11-30,762051.678,0.04190759881772743,0,11,2015,1070631.454,696701.655,716513.709,762565.7949999999
2015-12-01,857625.387,0.08739138921968502,1,12,2015,762051.678,612730.2009999999,619125.988,1033459.133
2015-12-02,867329.477,0.2187749800183489,2,12,2015,857625.387,658995.83,683994.187,855542.692
2015-12-03,676946.441,0.043643875217596426,3,12,2015,867329.477,530365.743,560457.265,649668.671
2015-12-04,749359.132,0.12360472308222968,4,12,2015,676946.441,645090.036,665741.204,671271.788
2015-12-05,966211.368,0.036382496795463085,5,12,2015,749359.132,850605.004,863742.732,929728.344
2015-12-06,1143127.319,0.04657850015042813,6,12,2015,966211.368,1070631.454,1015904.285,1077374.426
2015-12-07,822338.657,0.03710666735687703,0,12,2015,1143127.319,762051.678,696701.655,683672.902
2015-12-08,712573.17,0.08204919783886895,1,12,2015,822338.657,857625.387,612730.2009999999,623563.179
2015-12-09,748033.484,0.2269586771599652,2,12,2015,712573.17,867329.477,658995.83,689789.591
2015-12-10,657455.6,0.03680849322752746,3,12,2015,748033.484,676946.441,530365.743,506943.664
2015-12-11,708585.212,0.12302143415321513,4,12,2015,657455.6,749359.132,645090.036,626697.025
2015-12-12,915678.569,0.03816105037618282,5,12,2015,708585.212,966211.368,850605.004,867602.333
2015-12-13,1059434.421,0.038147146438618496,6,12,2015,915678.569,1143127.319,1070631.454,1056161.462
2015-12-14,812133.642,0.0281341848414648,0,12,2015,1059434.421,822338.657,762051.678,716513.709
2015-12-15,781720.251,0.08111571360583826,1,12,2015,812133.642,712573.17,857625.387,619125.988
2015-12-16,859950.249,0.20995718206949435,2,12,2015,781720.251,748033.484,867329.477,683994.187
2015-12-17,809902.749,0.0356110484074922,3,12,2015,859950.249,657455.6,676946.441,560457.265
2015-12-18,893964.102,0.10885652766401575,4,12,2015,809902.749,708585.212,749359.132,665741.204
2015-12-19,1095625.518,0.04425509464995867,5,12,2015,893964.102,915678.569,966211.368,863742.732
2015-12-20,1175432.964,0.0367003949363462,6,12,2015,1095625.518,1059434.421,1143127.319,1015904.285
2015-12-21,1072905.179,0.031045584131717572,0,12,2015,1175432.964,812133.642,822338.657,696701.655
2015-12-22,1142036.91,0.0629930848732376,1,12,2015,1072905.179,781720.251,712573.17,612730.2009999999
2015-12-23,1196334.944,0.18027123597921088,2,12,2015,1142036.91,859950.249,748033.484,658995.83
2015-12-24,1083698.315,0.02748571681593876,3,12,2015,1196334.944,809902.749,657455.6,530365.743
2015-12-26,946757.667,0.03261589958690031,5,12,2015,1083698.315,893964.102,708585.212,645090.036
2015-12-27,837727.129,0.03505207362097975,6,12,2015,946757.667,1095625.518,915678.569,850605.004
2015-12-28,789708.295,0.027861556145867758,0,12,2015,837727.129,1175432.964,1059434.421,1070631.454
2015-12-29,870791.479,0.06586137368484746,1,12,2015,789708.295,1072905.179,812133.642,762051.678
2015-12-30,1030048.225,0.1951420041522813,2,12,2015,870791.479,1142036.91,781720.251,857625.387
2015-12-31,964669.322,0.025483525223993803,3,12,2015,1030048.225,1196334.944,859950.249,867329.477
2016-01-01,16433.394,0.09193523869749609,4,1,2016,964669.322,1083698.315,809902.749,676946.441
2016-01-02,1066693.112,0.014780463867849557,5,1,2016,16433.394,946757.667,893964.102,749359.132
2016-01-03,1226782.841,0.027018330296323407,6,1,2016,1066693.112,837727.129,1095625.518,966211.368
2016-01-04,955974.824,0.01991953294368346,0,1,2016,1226782.841,789708.295,1175432.964,1143127.319
2016-01-05,835391.439,0.06616820740486425,1,1,2016,955974.824,870791.479,1072905.179,822338.657
2016-01-06,821705.811,0.21530390029090352,2,1,2016,835391.439,1030048.225,1142036.91,712573.17
2016-01-07,653524.367,0.025068525103670695,3,1,2016,821705.811,964669.322,1196334.944,748033.484
2016-01-08,713622.454,0.11325470008262939,4,1,2016,653524.367,16433.394,1083698.315,657455.6
2016-01-09,989234.555,0.015838368080459946,5,1,2016,713622.454,1066693.112,946757.667,708585.212
2016-01-10,1094694.837,0.02503688523379781,6,1,2016,989234.555,1226782.841,837727.129,915678.569
2016-01-11,705505.743,0.01942881420314675,0,1,2016,1094694.837,955974.824,789708.295,1059434.421
2016-01-12,647079.461,0.07161948693036944,1,1,2016,705505.743,835391.439,870791.479,812133.642
2016-01-13,660060.317,0.22742163880153396,2,1,2016,647079.461,821705.811,1030048.225,781720.251
2016-01-14,561996.206,0.030357363302199947,3,1,2016,660060.317,653524.367,964669.322,859950.249
2016-01-15,671030.1,0.12229295526385478,4,1,2016,561996.206,713622.454,16433.394,809902.749
2016-01-16,959834.147,0.024627238022195515,5,1,2016,671030.1,989234.555,1066693.112,893964.102
2016-01-17,1057999.343,0.029881264302448623,6,1,2016,959834.147,1094694.837,1226782.841,1095625.518
2016-01-18,709838.4879999999,0.026732943226938692,0,1,2016,1057999.343,705505.743,955974.824,1175432.964
2016-01-19,630948.875,0.08375819197712335,1,1,2016,709838.4879999999,647079.461,835391.439,1072905.179
2016-01-20,738835.013,0.24318505327792309,2,1,2016,630948.875,660060.317,821705.811,1142036.91
2016-01-21,552840.837,0.018402254897099794,3,1,2016,738835.013,561996.206,653524.367,1196334.944
2016-01-22,648449.428,0.10999169853535595,4,1,2016,552840.837,671030.1,713622.454,1083698.315
2016-01-23,906775.834,0.009755363639300515,5,1,2016,648449.428,959834.147,989234.555,946757.667
2016-01-24,980932.758,0.01949608965959316,6,1,2016,906775.834,1057999.343,1094694.837,837727.129
2016-01-25,658148.687,0.011842997112900112,0,1,2016,980932.758,709838.4879999999,705505.743,789708.295
2016-01-26,609468.788,0.06235651890347501,1,1,2016,658148.687,630948.875,647079.461,870791.479
2016-01-27,647261.678,0.22565117627742518,2,1,2016,609468.788,738835.013,660060.317,1030048.225
2016-01-28,533725.849,0.03850710629531454,3,1,2016,647261.678,552840.837,561996.206,964669.322
2016-01-29,660590.7579999999,0.12847968726804382,4,1,2016,533725.849,648449.428,671030.1,16433.394
2016-01-30,969957.377,0.03577971550393188,5,1,2016,660590.7579999999,906775.834,959834.147,1066693.112
2016-01-31,1093226.134,0.04643819372872767,6,1,2016,969957.377,980932.758,1057999.343,1226782.841
2016-02-01,872076.315,0.040054986472141486,0,2,2016,1093226.134,658148.687,709838.4879999999,955974.824
2016-02-02,766373.208,0.08288220326199086,1,2,2016,872076.315,609468.788,630948.875,835391.439
2016-02-03,772611.939,0.21822163687791524,2,2,2016,766373.208,647261.678,738835.013,821705.811
2016-02-04,650345.573,0.06185282051577831,3,2,2016,772611.939,533725.849,552840.837,653524.367
2016-02-05,768839.508,0.14384180813975547,4,2,2016,650345.573,660590.7579999999,648449.428,713622.454
2016-02-06,941985.076,0.050520034990448194,5,2,2016,768839.508,969957.377,906775.834,989234.555
2016-02-07,697795.631,0.05708795559942392,6,2,2016,941985.076,1093226.134,980932.758,1094694.837
2016-02-08,636554.6769999999,0.0540369307505693,0,2,2016,697795.631,872076.315,658148.687,705505.743
2016-02-09,746942.64,0.09401547888603601,1,2,2016,636554.6769999999,766373.208,609468.788,647079.461
2016-02-10,791089.17,0.2382018793153242,2,2,2016,746942.64,772611.939,647261.678,660060.317
2016-02-11,646381.203,0.09372098495258997,3,2,2016,791089.17,650345.573,533725.849,561996.206
2016-02-12,698155.07,0.17643469809651316,4,2,2016,646381.203,768839.508,660590.7579999999,671030.1
2016-02-13,859044.027,0.08915261801826137,5,2,2016,698155.07,941985.076,969957.377,959834.147
2016-02-14,940230.499,0.10128450215270034,6,2,2016,859044.027,697795.631,1093226.134,1057999.343
2016-02-15,746707.687,0.09268297381274984,0,2,2016,940230.499,636554.6769999999,872076.315,709838.4879999999
2016-02-16,719135.079,0.1191083337487977,1,2,2016,746707.687,746942.64,766373.208,630948.875
2016-02-17,723873.722,0.2652401118658097,2,2,2016,719135.079,791089.17,772611.939,738835.013
2016-02-18,570087.678,0.07473598648802932,3,2,2016,723873.722,646381.203,650345.573,552840.837
2016-02-19,672526.471,0.15831177149308073,4,2,2016,570087.678,698155.07,768839.508,648449.428
2016-02-20,883793.52,0.06391486441312672,5,2,2016,672526.471,859044.027,941985.076,906775.834
2016-02-21,991395.27,0.0757893771270464,6,2,2016,883793.52,940230.499,697795.631,980932.758
2016-02-22,698909.636,0.07157556059221366,0,2,2016,991395.27,746707.687,636554.6769999999,658148.687
2016-02-23,641342.061,0.11709358011371719,1,2,2016,698909.636,719135.079,746942.64,609468.788
2016-02-24,675823.081,0.26241267276279956,2,2,2016,641342.061,723873.722,791089.17,647261.678
2016-02-25,557977.404,0.06513923814735695,3,2,2016,675823.081,570087.678,646381.203,533725.849
2016-02-26,642302.802,0.16782313678899377,4,2,2016,557977.404,672526.471,698155.07,660590.7579999999
2016-02-27,916705.069,0.08173055275207604,5,2,2016,642302.802,883793.52,859044.027,969957.377
2016-02-28,994504.727,0.08933184990281097,6,2,2016,916705.069,991395.27,940230.499,1093226.134
2016-02-29,726658.7170000001,0.06980428475338857,0,2,2016,994504.727,698909.636,746707.687,872076.315
2016-03-01,897983.643,0.11760249735417508,1,3,2016,726658.7170000001,641342.061,719135.079,766373.208
2016-03-02,878466.747,0.2384236451923433,2,3,2016,897983.643,675823.081,723873.722,772611.939
2016-03-03,671608.846,0.06025028443416304,3,3,2016,878466.747,557977.404,570087.678,650345.573
2016-03-04,748285.967,0.14683894773614004,4,3,2016,671608.846,642302.802,672526.471,768839.508
2016-03-05,1028626.677,0.05351679207907613,5,3,2016,748285.967,916705.069,883793.52,941985.076
2016-03-06,1078966.509,0.06234592032179564,6,3,2016,1028626.677,994504.727,991395.27,697795.631
2016-03-07,738136.524,0.06025534376618925,0,3,2016,1078966.509,726658.7170000001,698909.636,636554.6769999999
2016-03-08,642300.345,0.10300106564632158,1,3,2016,738136.524,897983.643,641342.061,746942.64
2016-03-09,694676.849,0.2538365993538385,2,3,2016,642300.345,878466.747,675823.081,791089.17
2016-03-10,572504.857,0.06429607460954695,3,3,2016,694676.849,671608.846,557977.404,646381.203
2016-03-11,664917.513,0.14768491140644688,4,3,2016,572504.857,748285.967,642302.802,698155.07
2016-03-12,898108.673,0.05558188947586302,5,3,2016,664917.513,1028626.677,916705.069,859044.027
2016-03-13,954993.33,0.06665101105994112,6,3,2016,898108.673,1078966.509,994504.727,940230.499
2016-03-14,668075.03,0.06076012899329585,0,3,2016,954993.33,738136.524,726658.7170000001,746707.687
2016-03-15,668207.703,0.11225111692554074,1,3,2016,668075.03,642300.345,897983.643,719135.079
2016-03-16,739806.391,0.2553602676298048,2,3,2016,668207.703,694676.849,878466.747,723873.722
2016-03-17,580457.532,0.07186416008122365,3,3,2016,739806.391,572504.857,671608.846,570087.678
2016-03-18,666803.819,0.1430581503613134,4,3,2016,580457.532,664917.513,748285.967,672526.471
2016-03-19,895045.512,0.05569105183111627,5,3,2016,666803.819,898108.673,1028626.677,883793.52
2016-03-20,929620.582,0.07040551303112176,6,3,2016,895045.512,954993.33,1078966.509,991395.27
2016-03-21,690516.801,0.06294129402363376,0,3,2016,929620.582,668075.03,738136.524,698909.636
2016-03-22,622725.837,0.11111053996624198,1,3,2016,690516.801,668207.703,642300.345,641342.061
2016-03-23,714901.174,0.24839863390684544,2,3,2016,622725.837,739806.391,694676.849,675823.081
2016-03-24,660549.435,0.028312108086202506,3,3,2016,714901.174,580457.532,572504.857,557977.404
2016-03-25,633524.2,0.0988408903716701,4,3,2016,660549.435,666803.819,664917.513,642302.802
2016-03-26,800145.517,0.02580877173120499,5,3,2016,633524.2,895045.512,898108.673,916705.069
2016-03-27,833343.065,0.034215136835632036,6,3,2016,800145.517,929620.582,954993.33,994504.727
2016-03-28,661185.092,0.02898111017905407,0,3,2016,833343.065,690516.801,668075.03,726658.7170000001
2016-03-29,621179.063,0.07862487470863132,1,3,2016,661185.092,622725.837,668207.703,897983.643
2016-03-30,660164.564,0.23389933119766784,2,3,2016,621179.063,714901.174,739806.391,878466.747
2016-03-31,617404.158,0.052241564268830205,3,3,2016,660164.564,660549.435,580457.532,671608.846
2016-04-01,872481.81,0.14466480854196834,4,4,2016,617404.158,633524.2,666803.819,748285.967
2016-04-02,1150833.581,0.04822899063457204,5,4,2016,872481.81,800145.517,895045.512,1028626.677
2016-04-03,1266916.292,0.05732776621361817,6,4,2016,1150833.581,833343.065,929620.582,1078966.509
2016-04-04,795275.192,0.054523062502369615,0,4,2016,1266916.292,661185.092,690516.801,738136.524
2016-04-05,725947.101,0.10411759189599684,1,4,2016,795275.192,621179.063,622725.837,642300.345
2016-04-06,744829.544,0.2567498262394382,2,4,2016,725947.101,660164.564,714901.174,694676.849
2016-04-07,587974.472,0.06644612455215573,3,4,2016,744829.544,617404.158,660549.435,572504.857
2016-04-08,689760.196,0.1634073706392881,4,4,2016,587974.472,872481.81,633524.2,664917.513
2016-04-09,927981.389,0.07670473012040116,5,4,2016,689760.196,1150833.581,800145.517,898108.673
2016-04-10,1008882.083,0.09628655086344715,6,4,2016,927981.389,1266916.292,833343.065,954993.33
2016-04-11,665384.211,0.09077978256986323,0,4,2016,1008882.083,795275.192,661185.092,668075.03
2016-04-12,651659.047,0.14287005977836137,1,4,2016,665384.211,725947.101,621179.063,668207.703
2016-04-13,672631.485,0.29421615314364896,2,4,2016,651659.047,744829.544,660164.564,739806.391
2016-04-14,546794.209,0.06363678588263907,3,4,2016,672631.485,587974.472,617404.158,580457.532
2016-04-15,667620.171,0.14770444975066518,4,4,2016,546794.209,689760.196,872481.81,666803.819
2016-04-16,862126.492,0.05299320740511475,5,4,2016,667620.171,927981.389,1150833.581,895045.512
2016-04-17,1271846.739,0.06074363492942839,6,4,2016,862126.492,1008882.083,1266916.292,929620.582
2016-04-18,1345967.126,0.06157295553442811,0,4,2016,1271846.739,665384.211,795275.192,690516.801
2016-04-19,1152355.73,0.09269511420748522,1,4,2016,1345967.126,651659.047,725947.101,622725.837
2016-04-20,1062918.29,0.1981513602517838,2,4,2016,1152355.73,672631.485,744829.544,714901.174
2016-04-21,1003188.363,0.06755406711192083,3,4,2016,1062918.29,546794.209,587974.472,660549.435
2016-04-22,857285.244,0.14721340053766283,4,4,2016,1003188.363,667620.171,689760.196,633524.2
2016-04-23,1022593.135,0.07019560717078352,5,4,2016,857285.244,862126.492,927981.389,800145.517
2016-04-24,1044048.932,0.08388843981883408,6,4,2016,1022593.135,1271846.739,1008882.083,833343.065
2016-04-25,680264.754,0.07959167174491008,0,4,2016,1044048.932,1345967.126,665384.211,661185.092
2016-04-26,704814.418,0.11155990285090907,1,4,2016,680264.754,1152355.73,651659.047,621179.063
2016-04-27,672870.791,0.28202691146389797,2,4,2016,704814.418,1062918.29,672631.485,660164.564
2016-04-28,543523.269,0.1000039944931962,3,4,2016,672870.791,1003188.363,546794.209,617404.158
2016-04-29,708730.429,0.20199350577058403,4,4,2016,543523.269,857285.244,667620.171,872481.81
2016-04-30,1067389.991,0.11584333846353259,5,4,2016,708730.429,1022593.135,862126.492,1150833.581
2016-05-01,1270189.696,0.13183832424979774,6,5,2016,1067389.991,1044048.932,1271846.739,1266916.292
2016-05-02,974000.6699999999,0.10179082936359787,0,5,2016,1270189.696,680264.754,1345967.126,795275.192
2016-05-03,792298.192,0.1706921072968951,1,5,2016,974000.6699999999,704814.418,1152355.73,725947.101
2016-05-04,798684.454,0.3001185183955014,2,5,2016,792298.192,672870.791,1062918.29,744829.544
2016-05-05,648738.603,0.1360202593031141,3,5,2016,798684.454,543523.269,1003188.363,587974.472
2016-05-06,761449.516,0.20987459134454292,4,5,2016,648738.603,708730.429,857285.244,689760.196
2016-05-07,1077605.777,0.11404958160316173,5,5,2016,761449.516,1067389.991,1022593.135,927981.389
2016-05-08,820884.224,0.13071950326578574,6,5,2016,1077605.777,1270189.696,1044048.932,1008882.083
2016-05-09,771777.443,0.12969797304635658,0,5,2016,820884.224,974000.6699999999,680264.754,665384.211
2016-05-10,693031.487,0.17038399728582607,1,5,2016,771777.443,792298.192,704814.418,651659.047
2016-05-11,727611.802,0.28349379769955957,2,5,2016,693031.487,798684.454,672870.791,672631.485
2016-05-12,603398.207,0.10348775696643725,3,5,2016,727611.802,648738.603,543523.269,546794.209
2016-05-13,666854.356,0.19067152348330765,4,5,2016,603398.207,761449.516,708730.429,667620.171
2016-05-14,936213.521,0.09796932424350237,5,5,2016,666854.356,1077605.777,1067389.991,862126.492
2016-05-15,1070345.667,0.10629304392746237,6,5,2016,936213.521,820884.224,1270189.696,1271846.739
2016-05-16,748538.224,0.10793455886362323,0,5,2016,1070345.667,771777.443,974000.6699999999,1345967.126
2016-05-17,661954.839,0.15001899548014333,1,5,2016,748538.224,693031.487,792298.192,1152355.73
2016-05-18,671232.959,0.27663722931102375,2,5,2016,661954.839,727611.802,798684.454,1062918.29
2016-05-19,581501.56,0.11240215073541676,3,5,2016,671232.959,603398.207,648738.603,1003188.363
2016-05-20,706034.971,0.18709737679551852,4,5,2016,581501.56,666854.356,761449.516,857285.244
2016-05-21,910768.163,0.09248746983264938,5,5,2016,706034.971,936213.521,1077605.777,1022593.135
2016-05-22,1030740.623,0.10540014003115505,6,5,2016,910768.163,1070345.667,820884.224,1044048.932
2016-05-23,695016.427,0.09550463761916235,0,5,2016,1030740.623,748538.224,771777.443,680264.754
2016-05-24,606386.205,0.1589097281657323,1,5,2016,695016.427,661954.839,693031.487,704814.418
2016-05-25,637527.464,0.28744675696041855,2,5,2016,606386.205,671232.959,727611.802,672870.791
2016-05-26,571972.861,0.15045839736091954,3,5,2016,637527.464,581501.56,603398.207,543523.269
2016-05-27,852699.219,0.23248309085175786,4,5,2016,571972.861,706034.971,666854.356,708730.429
2016-05-28,816202.272,0.14987900817801203,5,5,2016,852699.219,910768.163,936213.521,1067389.991
2016-05-29,959900.658,0.16467862448324314,6,5,2016,816202.272,1030740.623,1070345.667,1270189.696
2016-05-30,752477.575,0.15873662414458,0,5,2016,959900.658,695016.427,748538.224,974000.6699999999
2016-05-31,974342.901,0.19814225135920605,1,5,2016,752477.575,606386.205,661954.839,792298.192
2016-06-01,811567.844,0.2915511854607192,2,6,2016,974342.901,637527.464,671232.959,798684.454
2016-06-02,694536.1190000001,0.11800326686825625,3,6,2016,811567.844,571972.861,581501.56,648738.603
2016-06-03,742379.085,0.19317883531161173,4,6,2016,694536.1190000001,852699.219,706034.971,761449.516
2016-06-04,1012042.616,0.10259269852723277,5,6,2016,742379.085,816202.272,910768.163,1077605.777
2016-06-05,1123739.477,0.11177751478067902,6,6,2016,1012042.616,959900.658,1030740.623,820884.224
2016-06-06,729916.047,0.1120676676943917,0,6,2016,1123739.477,752477.575,695016.427,771777.443
2016-06-07,658770.653,0.1549344594134493,1,6,2016,729916.047,974342.901,606386.205,693031.487
2016-06-08,696750.55,0.3025321730998275,2,6,2016,658770.653,811567.844,637527.464,727611.802
2016-06-09,547166.613,0.11222808837570651,3,6,2016,696750.55,694536.1190000001,571972.861,603398.207
2016-06-10,637366.32,0.2047178049822275,4,6,2016,547166.613,742379.085,852699.219,666854.356
2016-06-11,845840.206,0.11687388977108992,5,6,2016,637366.32,1012042.616,816202.272,936213.521
2016-06-12,947492.765,0.12829428940283255,6,6,2016,845840.206,1123739.477,959900.658,1070345.667
2016-06-13,685386.193,0.12469237908911306,0,6,2016,947492.765,729916.047,752477.575,748538.224
2016-06-14,622272.633,0.17854009658817824,1,6,2016,685386.193,658770.653,974342.901,661954.839
2016-06-15,708336.637,0.32828684816425785,2,6,2016,622272.633,696750.55,811567.844,671232.959
2016-06-16,620540.243,0.13024466488952594,3,6,2016,708336.637,547166.613,694536.1190000001,581501.56
2016-06-17,737944.438,0.2034527076413848,4,6,2016,620540.243,637366.32,742379.085,706034.971
2016-06-18,972974.11,0.11543455971300202,5,6,2016,737944.438,845840.206,1012042.616,910768.163
2016-06-19,837479.024,0.12737879748973868,6,6,2016,972974.11,947492.765,1123739.477,1030740.623
2016-06-20,735762.365,0.13343398992689712,0,6,2016,837479.024,685386.193,729916.047,695016.427
2016-06-21,679257.022,0.17296270070800976,1,6,2016,735762.365,622272.633,658770.653,606386.205
2016-06-22,677733.651,0.3329179341575884,2,6,2016,679257.022,708336.637,696750.55,637527.464
2016-06-23,559671.3369999999,0.08456902805440616,3,6,2016,677733.651,620540.243,547166.613,571972.861
2016-06-24,641818.805,0.16888358077946936,4,6,2016,559671.3369999999,737944.438,637366.32,852699.219
2016-06-25,860301.563,0.0763562950774274,5,6,2016,641818.805,972974.11,845840.206,816202.272
2016-06-26,954363.824,0.08819410049222487,6,6,2016,860301.563,837479.024,947492.765,959900.658
2016-06-27,684745.609,0.08005063089057354,0,6,2016,954363.824,735762.365,685386.193,752477.575
2016-06-28,596955.139,0.12467200487572987,1,6,2016,684745.609,679257.022,622272.633,974342.901
2016-06-29,632510.735,0.27430395153688575,2,6,2016,596955.139,677733.651,708336.637,811567.844
2016-06-30,554182.673,0.08626023571112265,3,6,2016,632510.735,559671.3369999999,620540.243,694536.1190000001
2016-07-01,857095.622,0.16627115498205172,4,7,2016,554182.673,641818.805,737944.438,742379.085
2016-07-02,1078490.141,0.07448337165652402,5,7,2016,857095.622,860301.563,972974.11,1012042.616
2016-07-03,1126714.708,0.08112225335395194,6,7,2016,1078490.141,954363.824,837479.024,1123739.477
2016-07-04,850985.475,0.0751400004800317,0,7,2016,1126714.708,684745.609,735762.365,729916.047
2016-07-05,728041.558,0.12995699621861423,1,7,2016,850985.475,596955.139,679257.022,658770.653
2016-07-06,752123.94,0.28054484477651387,2,7,2016,728041.558,632510.735,677733.651,696750.55
2016-07-07,591742.782,0.0644082330352785,3,7,2016,752123.94,554182.673,559671.3369999999,547166.613
2016-07-08,688595.4,0.17069128983434972,4,7,2016,591742.782,857095.622,641818.805,637366.32
2016-07-09,868281.202,0.08079328314192849,5,7,2016,688595.4,1078490.141,860301.563,845840.206
2016-07-10,932493.3,0.09476773291561451,6,7,2016,868281.202,1126714.708,954363.824,947492.765
2016-07-11,688472.104,0.08504109557937876,0,7,2016,932493.3,850985.475,684745.609,685386.193
2016-07-12,627051.78,0.12762368205062746,1,7,2016,688472.104,728041.558,596955.139,622272.633
2016-07-13,642586.232,0.2673872492804981,2,7,2016,627051.78,752123.94,632510.735,708336.637
2016-07-14,535142.112,0.07277204340068831,3,7,2016,642586.232,591742.782,554182.673,620540.243
2016-07-15,675043.497,0.16255115187044014,4,7,2016,535142.112,688595.4,857095.622,737944.438
2016-07-16,887198.885,0.06894135805862742,5,7,2016,675043.497,868281.202,1078490.141,972974.11
2016-07-17,932677.697,0.07954278765175618,6,7,2016,887198.885,932493.3,1126714.708,837479.024
2016-07-18,702619.751,0.07499763268112285,0,7,2016,932677.697,688472.104,850985.475,735762.365
2016-07-19,633182.292,0.12132242952871462,1,7,2016,702619.751,627051.78,728041.558,679257.022
2016-07-20,686851.847,0.25861242824902825,2,7,2016,633182.292,642586.232,752123.94,677733.651
2016-07-21,579087.128,0.0716382388661901,3,7,2016,686851.847,535142.112,591742.782,559671.3369999999
2016-07-22,646654.655,0.15234769631403952,4,7,2016,579087.128,675043.497,688595.4,641818.805
2016-07-23,822294.472,0.06421467709927643,5,7,2016,646654.655,887198.885,868281.202,860301.563
2016-07-24,847870.678,0.07383062844874086,6,7,2016,822294.472,932677.697,932493.3,954363.824
2016-07-25,697391.365,0.07111489686999495,0,7,2016,847870.678,702619.751,688472.104,684745.609
2016-07-26,622785.924,0.11594066952611473,1,7,2016,697391.365,633182.292,627051.78,596955.139
2016-07-27,651127.841,0.20269840066629863,2,7,2016,622785.924,686851.847,642586.232,632510.735
2016-07-28,533280.486,0.07095956066916725,3,7,2016,651127.841,579087.128,535142.112,554182.673
2016-07-29,669593.081,0.16120225561291304,4,7,2016,533280.486,646654.655,675043.497,857095.622
2016-07-30,910218.872,0.06932870207507628,5,7,2016,669593.081,822294.472,887198.885,1078490.141
2016-07-31,997936.957,0.07598084875816458,6,7,2016,910218.872,847870.678,932677.697,1126714.708
2016-08-01,895595.405,0.07021314719675231,0,8,2016,997936.957,697391.365,702619.751,850985.475
2016-08-02,777629.289,0.11329242255431558,1,8,2016,895595.405,622785.924,633182.292,728041.558
2016-08-03,779856.15,0.24152221662931042,2,8,2016,777629.289,651127.841,686851.847,752123.94
2016-08-04,622931.8929999999,0.10797369464594103,3,8,2016,779856.15,533280.486,579087.128,591742.782
2016-08-05,704107.739,0.19633133871860486,4,8,2016,622931.8929999999,669593.081,646654.655,688595.4
2016-08-06,858966.851,0.10244703843641109,5,8,2016,704107.739,910218.872,822294.472,868281.202
2016-08-07,904351.437,0.11879935233629756,6,8,2016,858966.851,997936.957,847870.678,932493.3
2016-08-08,715235.157,0.12071670995893174,0,8,2016,904351.437,895595.405,697391.365,688472.104
2016-08-09,635578.153,0.16699276320153816,1,8,2016,715235.157,777629.289,622785.924,627051.78
2016-08-10,658461.436,0.2944511286458999,2,8,2016,635578.153,779856.15,651127.841,642586.232
2016-08-11,596732.28,0.1295246437816302,3,8,2016,658461.436,622931.8929999999,533280.486,535142.112
2016-08-12,745673.505,0.19557935882407407,4,8,2016,596732.28,704107.739,669593.081,675043.497
2016-08-13,714914.919,0.1159386519950355,5,8,2016,745673.505,858966.851,910218.872,887198.885
2016-08-14,761828.128,0.12639974091374057,6,8,2016,714914.919,904351.437,997936.957,932677.697
2016-08-15,720039.3,0.1291891262046391,0,8,2016,761828.128,715235.157,895595.405,702619.751
2016-08-16,718699.651,0.16247497941250566,1,8,2016,720039.3,635578.153,777629.289,633182.292
2016-08-17,725949.703,0.3025258541913062,2,8,2016,718699.651,658461.436,779856.15,686851.847
2016-08-18,577363.667,0.1359944320846916,3,8,2016,725949.703,596732.28,622931.8929999999,579087.128
2016-08-19,678794.116,0.21198287758876214,4,8,2016,577363.667,745673.505,704107.739,646654.655
2016-08-20,828992.336,0.11872708796670951,5,8,2016,678794.116,714914.919,858966.851,822294.472
2016-08-21,901877.15,0.1299450152384945,6,8,2016,828992.336,761828.128,904351.437,847870.678
2016-08-22,714874.234,0.1260797881827141,0,8,2016,901877.15,720039.3,715235.157,697391.365
2016-08-23,660847.978,0.16653838048060124,1,8,2016,714874.234,718699.651,635578.153,622785.924
2016-08-24,674615.048,0.3077312159215281,2,8,2016,660847.978,725949.703,658461.436,651127.841
2016-08-25,554431.5290000001,0.10475817294293881,3,8,2016,674615.048,577363.667,596732.28,533280.486
2016-08-26,646707.273,0.17647443405201968,4,8,2016,554431.5290000001,678794.116,745673.505,669593.081
2016-08-27,791054.535,0.08850630886023553,5,8,2016,646707.273,828992.336,714914.919,910218.872
2016-08-28,858803.804,0.09783887962377959,6,8,2016,791054.535,901877.15,761828.128,997936.957
2016-08-29,671850.737,0.10273778712845262,0,8,2016,858803.804,714874.234,720039.3,895595.405
